9402,Chi-Raq, violence murder woman chastity belt crying woman controversy black slang racism gangster melancholy sadness death hate boyfriend girlfriend relationship paraplegic,1
9403,Incarnate, exorcism exorcist wheelchair bound wheelchair one word title,1
9404,The Eyes of My Mother, stabbed in the back dead body black and white death of father death of mother death country tragedy dark lonely repeated scene from a different perspective chapter headings escape blood bound in chains,1
9405,Hidden in the Woods, remake of chilean film remake horror movie remake,1
9406,Hotel Noir, neo noir hotel detective nylon stockings blonde bombshell putting on stockings two word title b movie ensemble cast kissing while having sex violence seduction female nudity long black hair male nudity,1
9407,Growing Up Wild,,0
9408,Kill Ratio,,0
9409,Frank & Lola, one male two females threesome snorting cocaine lap dance sex club videotaped sex cuckolded husband sex scene implied cunnilingus tattoo chef bar halloween character name in title,1
9410,Beyond the Gates,,0
9411,All We Had, f rated,1
9412,Sugar Mountain, brother brother relationship search party police investigation prison couple relationship alaska go pro snow,1
9413,Office Christmas Party, christmas party female stockinged soles foot closeup camera shot of feet female stockinged feet female stockinged legs black pantyhose pantyhose co worker strip poker fire cocaine in snow machine fall from balcony slip n slide swinging from lights,1
9414,Nocturnal Animals, revenge female full frontal nudity based on novel loss of daughter loss of wife death of daughter death of wife manuscript novel ex husband art gallery sitting on the toilet nudity los angeles california flashback,1
9415,Spectral, factory pull the plug super soldier combat robot bose einstein condensate v 22 osprey death of brother ghost rescue uh 60 blackhawk helicopter search light projector building a bomb iron filing land mine,1
9416,The Bounce Back,,0
9417,Slash, teenage writer hook up fan fiction brother sister relationship gay interest gay kiss comicon high school student,1
9418,The Hollow Point,,0
9419,Barry, student locked out of apartment sleeping outside jealous boyfriend basketball game racism transfer student writing a letter death notification speaking swahili race relations 1980s new york city,1
9420,Rogue One, star wars space opera battle spaceship spin off rebel space title spoken by character death star rebellion planet mass destruction tower space western destroyed city,1
9421,A Kind of Murder, based on book murder,1
9422,Sing, singing furry singing contest cgi animation theatre talent contest anthropomorphic animal city koala talking animal construction worker anthropomorphic hippopotamus elephant with glasses singing rabbit anthropomorphic snail,1
9423,Why Him?, family relationships billionaire rivalry drone father daughter relationship boyfriend girlfriend relationship male objectification bare chested male two word title question in title,1
9424,La La Land, pianist aspiring actress jazz musician movie set jazz music los angeles california actress musician jazz club audition pipe dream bigger dreams trumpet player bass player drummer,1
9425,Car Dogs,,0
9426,Mississippi Murder,,0
9427,Arsenal,,0
9428,Between Us,,0
9429,Apple of My Eye, f rated,1
9430,The Last Face, three word title africa doctor liberian civil war liberia shot in the head child suicide suicide slow motion bowels exposed intestines intestines ripped out intestines hiv female nudity,1
9431,Alexander IRL,,0
9432,Gremlin, gremlin,1
9433,Mad Families,,0
9434,Bunyan and Babe, ox paul bunyan surrealism myth lumberjack giant tall tale legend character name in title,1
9435,Clinical, psychological,1
9436,The Crash, government cyber attack bankrupt financial crisis computer crime computer virus husband wife relationship circus president wheelchair island cancer stricken cancer financial market white collar crime,1
9437,The Book of Love, accident car accident death raft architect scavenger pet dog pet sneakers scrabble quitting job uncle reference to oprah mourning house on fire,1
9438,Bad Kids of Crestview Academy,,0
9439,Silence, portuguese japan jesuit priest torture religious persecution martyrdom shogunate 17th century religious icon crisis of faith betrayal inquisitor faith jesuit apostasy,1
9440,Live by Night, prohibition love revenge betrayal organized crime rival voice over 1930s 1920s male rivalry trust blackmail racism kkk gangster,1
9441,Patriots Day, police manhunt boston marathon boston marathon bombing fbi boston massachusetts terrorism title at the end no opening credits what happened to epilogue blood boat chinese gun police car,1
9442,Sleepless, casino las vegas estranged son carnapping presumed dead mob boss drug dealer entrepreneur police officer drowned killed in action police officer undercover policeman one word title police corruption corrupt cop,1
9443,Monster Trucks, monster small town secret pickup truck teenager wilhelm scream,1
9444,Pitchfork, barn dance friday the 13th slasher lgbt horror cornfield farm pitchfork torture porn gay texas chainsaw massacre female tied up gore mask horse blood,1
9445,Best & Worst Movies of 2016,,0
9446,Teenage Cocktail, teenage girl in underwear webcam exhibitionism teenage romance lesbian sex with an older man sex with a teenage girl sex with a teenager sex with teenager teenage sex teen sex young female sexuality older man has sex with young woman younger woman older man younger girl older man,1
9447,Death Race 2050, competitor government death 2050s drone attack rebellion orgasm no opening credits arm wrestling stabbed through the mouth idealism future shock black humor dark comedy nihilism,1
9448,Come Swim,,0
9449,Dead Story,,0
9450,Take the 10,,0
9451,xXx: Return of Xander Cage, parachute free fall airplane tattoo swimming pool breaking through window jumping through a window satellite soccer on tv television broadcast skateboarding weapon dj hawaiian shirt grenade,1
9452,20th Century Women, mother son 1970s f rated dinner beach polaroid photograph bare breasts 17 year old girl 17 year old new york city doctor cat hospital voice over,1
9453,Novitiate, f rated,1
9454,My Father Die,,0
9455,Bitch,,0
9456,Walking Out,,0
9457,Mudbound, based on novel,1
9458,Thoroughbred,,0
9459,Bushwick,,0
9460,Kuso,,0
9461,Lemon,,0
9462,The Polka King, f rated,1
9463,Columbus,,0
9464,Golden Exits,,0
9465,Roxanne Roxanne,,0
9466,Brigsby Bear,,0
9467,Beach Rats,,0
9468,Marjorie Prime,,0
9469,Taken Heart,,0
9470,Rebel in the Rye, based on biography,1
9471,Long Nights Short Mornings, new york moved to la rapunzel fake name stealing an address stealing ejaculating on face cum facial condom sex with a condom blowjob tobacco joint sharing a joint bare breasts sex at the front door,1
